DROP VIEW
CREATE VIEW
                                 lz                                 |  survey   | province_name | province_code | province_mdb_c | district_name | district_code | district_mdb_c |  municipality_name   | municipality_code | municipality_mdb_c | main_place_name | main_place_code |    village_name    | village_code |  pop  | num_sas |   approx_coord    |                 village_and_coord                 
 59107: Inland open access livestock and other income (ZAOLO)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Imbabazane           |               573 | KZN236             | Emawuza         |          573035 | Emawuza SP         |    573035001 |  1950 |       3 | -29.1660, 29.6406 | continuum - Emawuza SP: -29.1660, 29.6406
 59107: Inland open access livestock and other income (ZAOLO)       | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Imbabazane           |               573 | KZN236             | Good Home       |          573022 | Good Home SP       |    573022001 |  5169 |       6 | -29.0817, 29.6689 | hea - Good Home SP: -29.0817, 29.6689
 59107: Inland open access livestock and other income (ZAOLO)       | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Imbabazane           |               573 | KZN236             | Ruins           |          573041 | Ruins SP           |    573041001 |   354 |       1 | -29.2256, 29.6529 | hea - Ruins SP: -29.2256, 29.6529
 59107: Inland open access livestock and other income (ZAOLO)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Indaka               |               569 | KZN233             | Doornkraal      |          569024 | Doornkraal SP      |    569024002 |   615 |       1 | -28.5544, 29.9906 | continuum - Doornkraal SP: -28.5544, 29.9906
 59107: Inland open access livestock and other income (ZAOLO)       | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Amanzana        |          571045 | Amanzana SP        |    571045001 |   768 |       1 | -28.7936, 29.1095 | hea - Amanzana SP: -28.7936, 29.1095
 59107: Inland open access livestock and other income (ZAOLO)       | both      | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Bonjaneni       |          571029 | Bonjaneni SP       |    571029001 |  1350 |       2 | -28.6896, 28.9712 | both - Bonjaneni SP: -28.6896, 28.9712
 59107: Inland open access livestock and other income (ZAOLO)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Umtshezi             |               570 | KZN234             | Rensburgsdrift  |          570009 | Rensburgsdrift SP  |    570009001 |  3171 |       4 | -28.9762, 29.8949 | continuum - Rensburgsdrift SP: -28.9762, 29.8949
 59107: Inland open access livestock and other income (ZAOLO)       | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Abaqulusi            |               529 | KZN263             | KwaManyinyi     |          529005 | KwaManyinyi SP     |    529005001 |   666 |       1 | -27.6264, 31.2824 | continuum - KwaManyinyi SP: -27.6264, 31.2824
 59107: Inland open access livestock and other income (ZAOLO)       | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Abaqulusi            |               529 | KZN263             | KwaNgenetsheni  |          529011 | KwaNgenetsheni SP1 |    529011001 |  6489 |       7 | -27.7659, 31.3379 | hea - KwaNgenetsheni SP1: -27.7659, 31.3379
 59107: Inland open access livestock and other income (ZAOLO)       | both      | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | UPhongolo            |               579 | KZN262             | Crowsnest       |          579018 | Crowsnest SP       |    579018001 |  1299 |       2 | -27.3689, 31.3801 | both - Crowsnest SP: -27.3689, 31.3801
 59107: Inland open access livestock and other income (ZAOLO)       | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | eDumbe               |               578 | KZN261             | Blinkwater      |          578014 | Blinkwater SP      |    578014001 |  8811 |      11 | -27.4058, 30.9334 | continuum - Blinkwater SP: -27.4058, 30.9334
 59107: Inland open access livestock and other income (ZAOLO)       | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | eDumbe               |               578 | KZN261             | Mahloni         |          578040 | Mahloni Sp         |    578040001 |   774 |       1 | -27.5546, 30.9577 | hea - Mahloni Sp: -27.5546, 30.9577
 59107: Inland open access livestock and other income (ZAOLO)       | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | eDumbe               |               578 | KZN261             | Tamboekiesdraai |          578008 | Tamboekiesdraai SP |    578008001 |   444 |       1 | -27.3946, 31.0421 | hea - Tamboekiesdraai SP: -27.3946, 31.0421
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | uMshwathi            |               562 | KZN221             | Cuphulaka       |          562038 | Cuphulaka SP       |    562038001 |  2079 |       3 | -29.5536, 30.6927 | continuum - Cuphulaka SP: -29.5536, 30.6927
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | uMshwathi            |               562 | KZN221             | Swayimana       |          562031 | Swayimana SP       |    562031001 | 11493 |      14 | -29.4957, 30.6487 | hea - Swayimana SP: -29.4957, 30.6487
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Hlabisa              |               585 | KZN274             | Bazaneni        |          585025 | Bazaneni SP        |    585025001 |  2595 |       3 | -28.1314, 31.8785 | continuum - Bazaneni SP: -28.1314, 31.8785
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Hlabisa              |               585 | KZN274             | Mabhokisini     |          585035 | Mabhokisini SP     |    585035001 |  2082 |       3 | -28.1884, 31.8699 | hea - Mabhokisini SP: -28.1884, 31.8699
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Jozini               |               583 | KZN272             | Bhekindoda      |          583050 | Bhekindoda SP      |    583050001 |  3648 |       5 | -27.2390, 32.1682 | continuum - Bhekindoda SP: -27.2390, 32.1682
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Jozini               |               583 | KZN272             | Makane          |          583021 | Makane SP          |    583021001 |  6324 |       8 | -26.9846, 32.2646 | hea - Makane SP: -26.9846, 32.2646
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Jozini               |               583 | KZN272             | Mjindi          |          583058 | Mjindi SP          |    583058001 |  3576 |       6 | -27.3887, 32.2016 | hea - Mjindi SP: -27.3887, 32.2016
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Mtubatuba            |               586 | KZN275             | Ensolweni       |          586011 | Ensolweni SP       |    586011001 |  2307 |       3 | -28.2070, 32.0724 | continuum - Ensolweni SP: -28.2070, 32.0724
 59206: Open access low intensity rainfed cultivation (ZALRC)       | both      | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | The Big 5 False Bay  |               584 | KZN273             | Bangiswa        |          584005 | Bangiswa SP        |    584005001 |   954 |       1 | -27.7977, 32.4662 | both - Bangiswa SP: -27.7977, 32.4662
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Umkhanyakude  |           527 | DC27           | Umhlabuyalingana     |               582 | KZN271             | KwaZamaZama     |          582050 | KwaZamaZama SP     |    582050001 |  5997 |      10 | -27.1369, 32.2854 | continuum - KwaZamaZama SP: -27.1369, 32.2854
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Umvoti               |               577 | KZN245             | Mhlangandlovu   |          577039 | Mhlangandlovu SP   |    577039001 |   165 |       1 | -29.2738, 30.8371 | continuum - Mhlangandlovu SP: -29.2738, 30.8371
 59206: Open access low intensity rainfed cultivation (ZALRC)       | both      | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Mfolozi              |               587 | KZN281             | Bumbaneni       |          587041 | Bumbaneni SP       |    587041001 |  1950 |       2 | -28.5834, 32.0088 | both - Bumbaneni SP: -28.5834, 32.0088
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Mfolozi              |               587 | KZN281             | Ehlabosini      |          587030 | Ehlabosini SP      |    587030001 |  1524 |       2 | -28.5100, 32.0850 | continuum - Ehlabosini SP: -28.5100, 32.0850
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Mthonjaneni          |               590 | KZN285             | Emahlabathini   |          590017 | Emahlabathini SP   |    590017001 |   861 |       1 | -28.6185, 31.5137 | continuum - Emahlabathini SP: -28.6185, 31.5137
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Ntambanana           |               588 | KZN283             | Bhukhanana      |          588051 | Bhukhanana SP      |    588051001 |  6123 |       5 | -28.6017, 31.7401 | continuum - Bhukhanana SP: -28.6017, 31.7401
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Ntambanana           |               588 | KZN283             | Kwahlaza        |          588046 | Kwahlaza SP        |    588046001 |     9 |       1 | -28.6077, 31.8885 | hea - Kwahlaza SP: -28.6077, 31.8885
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Ntambanana           |               588 | KZN283             | Nomponjwana     |          588032 | Nomponjwana SP     |    588032001 |  2232 |       2 | -28.6483, 31.5812 | hea - Nomponjwana SP: -28.6483, 31.5812
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | uMhlathuze           |               538 | KZN282             | Bhejane         |          538004 | Bhejane SP         |    538004001 |  1488 |       2 | -28.6691, 32.0029 | continuum - Bhejane SP: -28.6691, 32.0029
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | uMlalazi             |               589 | KZN284             | Amakhilimba     |          589084 | Amakhilimba SP     |    589084001 |  1581 |       2 | -28.9222, 31.5862 | continuum - Amakhilimba SP: -28.9222, 31.5862
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | uMlalazi             |               589 | KZN284             | Makhehle        |          589006 | Makhehle SP1       |    589006001 |  2733 |       2 | -28.7760, 31.7102 | hea - Makhehle SP1: -28.7760, 31.7102
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Abaqulusi            |               529 | KZN263             | Abaqulusi NU    |          529002 | Abaqulusi NU       |    529002001 | 44871 |      25 | -27.9800, 31.2249 | continuum - Abaqulusi NU: -27.9800, 31.2249
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Nongoma              |               580 | KZN265             | Bombolo         |          580074 | Mpumulwana         |    580074001 |    96 |       1 | -27.8456, 31.9715 | continuum - Mpumulwana: -27.8456, 31.9715
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Nongoma              |               580 | KZN265             | Zondane         |          580041 | Zondane SP         |    580041001 |   399 |       1 | -27.8038, 31.7360 | hea - Zondane SP: -27.8038, 31.7360
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Ulundi               |               581 | KZN266             | Bhokweni A      |          581043 | Bhokweni A SP      |    581043001 |  1380 |       1 | -28.1531, 31.5240 | continuum - Bhokweni A SP: -28.1531, 31.5240
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Ulundi               |               581 | KZN266             | Okhukho B       |          581091 | Okhukho B SP       |    581091001 |  1914 |       2 | -28.2695, 31.6853 | hea - Okhukho B SP: -28.2695, 31.6853
 59206: Open access low intensity rainfed cultivation (ZALRC)       | hea       | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Ulundi               |               581 | KZN266             | Silanda         |          581005 | Silanda SP         |    581005001 |  1071 |       1 | -27.9508, 31.4440 | hea - Silanda SP: -27.9508, 31.4440
 59206: Open access low intensity rainfed cultivation (ZALRC)       | continuum | KwaZulu-Natal |             5 | KZN            | iLembe        |           559 | DC29           | Mandeni              |               591 | KZN291             | Mathunzi        |          591001 | Mathunzi SP        |    591001001 |    78 |       1 | -28.9971, 31.4469 | continuum - Mathunzi SP: -28.9971, 31.4469
 59207: Northern inland open access farming and livestock (ZANFL)   | both      | KwaZulu-Natal |             5 | KZN            | Amajuba       |           555 | DC25           | Dannhauser           |               526 | KZN254             | Annieville      |          526027 | Annieville SP      |    526027001 |  6411 |       8 | -27.9327, 30.1588 | both - Annieville SP: -27.9327, 30.1588
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Amajuba       |           555 | DC25           | Dannhauser           |               526 | KZN254             | Mbanane         |          526018 | Mbanane SP         |    526018001 |  3867 |       6 | -27.8738, 30.1488 | hea - Mbanane SP: -27.8738, 30.1488
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Amajuba       |           555 | DC25           | Dannhauser           |               526 | KZN254             | Moltloung       |          526021 | Moltloung SP       |    526021001 |  1008 |       2 | -27.8948, 30.2726 | hea - Moltloung SP: -27.8948, 30.2726
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Amajuba       |           555 | DC25           | Emadlangeni          |               525 | KZN253             | Emadlangeni NU  |          525002 | Emadlangeni NU     |    525002001 | 50922 |      76 | -27.6064, 30.2889 | continuum - Emadlangeni NU: -27.6064, 30.2889
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Amajuba       |           555 | DC25           | Newcastle            |               524 | KZN252             | Cavan           |          524021 | Cavan SP           |    524021001 | 13302 |      18 | -27.8048, 30.0869 | continuum - Cavan SP: -27.8048, 30.0869
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Msinga               |               576 | KZN244             | Bhaza           |          576028 | Bhaza SP           |    576028001 |   867 |       1 | -28.6443, 30.2664 | continuum - Bhaza SP: -28.6443, 30.2664
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Msinga               |               576 | KZN244             | KwaMathonsi     |          576072 | KwaMathonsi SP     |    576072001 |  2169 |       2 | -28.8147, 30.3628 | hea - KwaMathonsi SP: -28.8147, 30.3628
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Msinga               |               576 | KZN244             | Macanco         |          576033 | Macanco SP         |    576033001 |  1122 |       1 | -28.6509, 30.3951 | hea - Macanco SP: -28.6509, 30.3951
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Msinga               |               576 | KZN244             | Zenzele         |          576011 | Zenzele SP         |    576011001 |  2760 |       4 | -28.5045, 30.3607 | continuum - Zenzele SP: -28.5045, 30.3607
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Nqutu                |               575 | KZN242             | Bhekabantu A    |          575048 | Bhekabantu A SP    |    575048001 |   267 |       1 | -28.2153, 30.9307 | hea - Bhekabantu A SP: -28.2153, 30.9307
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Nqutu                |               575 | KZN242             | KwaMfeka A      |          575134 | KwaMfeka A SP      |    575134001 |   768 |       1 | -28.4568, 30.6983 | hea - KwaMfeka A SP: -28.4568, 30.6983
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Nqutu                |               575 | KZN242             | Ndatshana       |          575009 | Ndatshana SP       |    575009001 |  2919 |       4 | -28.0910, 30.5891 | hea - Ndatshana SP: -28.0910, 30.5891
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Umzinyathi    |           554 | DC24           | Umvoti               |               577 | KZN245             | Mgovu           |          577015 | Mgovu SP           |    577015001 |   735 |       1 | -28.9102, 30.4694 | continuum - Mgovu SP: -28.9102, 30.4694
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Emnambithi/Ladysmith |               514 | KZN232             | Burford         |          514012 | Burford SP         |    514012001 |  6006 |       7 | -28.4367, 29.7785 | continuum - Burford SP: -28.4367, 29.7785
 59207: Northern inland open access farming and livestock (ZANFL)   | both      | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Emnambithi/Ladysmith |               514 | KZN232             | Driefontein     |          514004 | Driefontein SP     |    514004001 |  6786 |       8 | -28.3327, 29.7081 | both - Driefontein SP: -28.3327, 29.7081
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Indaka               |               569 | KZN233             | Dalakosi        |          569016 | Dalakosi SP        |    569016001 |   690 |       1 | -28.5216, 30.1398 | continuum - Dalakosi SP: -28.5216, 30.1398
 59207: Northern inland open access farming and livestock (ZANFL)   | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Indaka               |               569 | KZN233             | Mabaso          |          569023 | Wittekleifontein   |    569023003 |  2604 |       3 | -28.6129, 30.0916 | hea - Wittekleifontein: -28.6129, 30.0916
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Uthungulu     |           528 | DC28           | Nkandla              |               542 | KZN286             | Dinuntuli       |          542098 | Dinuntuli SP       |    542098001 |   885 |       2 | -28.7127, 30.6775 | continuum - Dinuntuli SP: -28.7127, 30.6775
 59207: Northern inland open access farming and livestock (ZANFL)   | both      | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | Abaqulusi            |               529 | KZN263             | Ezidulini       |          529025 | Ezidulini SP       |    529025001 |  4080 |       5 | -28.0453, 30.7270 | both - Ezidulini SP: -28.0453, 30.7270
 59207: Northern inland open access farming and livestock (ZANFL)   | both      | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | UPhongolo            |               579 | KZN262             | Altona          |          579014 | Altona SP          |    579014001 |  1983 |       2 | -27.3857, 31.2003 | both - Altona SP: -27.3857, 31.2003
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | Zululand      |           556 | DC26           | eDumbe               |               578 | KZN261             | Gunstelling     |          578004 | Gunstelling SP     |    578004001 |   597 |       1 | -27.3579, 31.1099 | continuum - Gunstelling SP: -27.3579, 31.1099
 59207: Northern inland open access farming and livestock (ZANFL)   | continuum | KwaZulu-Natal |             5 | KZN            | iLembe        |           559 | DC29           | Maphumulo            |               546 | KZN294             | Ntunjambili     |          546008 | Ntunjambili SP     |    546008001 |  6351 |      10 | -28.9419, 30.9444 | continuum - Ntunjambili SP: -28.9419, 30.9444
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | both      | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Kwa Sani             |               595 | KZN432             | Mqatsheni       |          595002 | Mqatsheni SP       |    595002001 |  1905 |       3 | -29.5882, 29.5181 | both - Mqatsheni SP: -29.5882, 29.5181
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | continuum | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | Impendle             |               565 | KZN224             | Enguga          |          565013 | Enguga SP          |    565013001 |  2154 |       3 | -29.5828, 29.7958 | continuum - Enguga SP: -29.5828, 29.7958
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | Impendle             |               565 | KZN224             | Moyeni          |          565023 | Moyeni SP          |    565023001 |   291 |       1 | -29.6198, 29.7136 | hea - Moyeni SP: -29.6198, 29.7136
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | UMgungundlovu |           522 | DC22           | Impendle             |               565 | KZN224             | Sithunjwana     |          565028 | Sithunjwana SP     |    565028001 |  1638 |       3 | -29.6411, 29.8295 | hea - Sithunjwana SP: -29.6411, 29.8295
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | both      | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Imbabazane           |               573 | KZN236             | Bhekuzulu       |          573006 | Bhekuzulu SP       |    573006001 |  7911 |       7 | -28.9811, 29.6751 | both - Bhekuzulu SP: -28.9811, 29.6751
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Imbabazane           |               573 | KZN236             | Engodini        |          573021 | Engodini SP        |    573021001 |  1650 |       2 | -29.0772, 29.5195 | hea - Engodini SP: -29.0772, 29.5195
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Imbabazane           |               573 | KZN236             | Mbelekwane      |          573011 | Mbelekwane SP      |    573011001 |  2079 |       2 | -28.9875, 29.5860 | hea - Mbelekwane SP: -28.9875, 29.5860
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | both      | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Bhalekisi       |          571023 | Bhalekisi SP       |    571023001 |  2904 |       4 | -28.7309, 29.1646 | both - Bhalekisi SP: -28.7309, 29.1646
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Gosheni         |          571046 | Gosheni SP         |    571046001 |   924 |       1 | -28.7995, 29.2297 | hea - Gosheni SP: -28.7995, 29.2297
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Isandlwana      |          571060 | Isandlwana SP      |    571060001 |  1089 |       1 | -28.8183, 29.1338 | hea - Isandlwana SP: -28.8183, 29.1338
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Kwanokopela     |          571052 | Kwanokopela SP     |    571052001 |  2088 |       2 | -28.8305, 29.3917 | hea - Kwanokopela SP: -28.8305, 29.3917
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Makanda         |          571070 | Makanda SP         |    571070001 |  1410 |       1 | -28.8776, 29.2825 | hea - Makanda SP: -28.8776, 29.2825
 59208: Ukhahlamba open access intense crops and livestock (ZAKHC)  | hea       | KwaZulu-Natal |             5 | KZN            | Uthukela      |           523 | DC23           | Okhahlamba           |               571 | KZN235             | Situlwane       |          571068 | Situlwane SP       |    571068001 |  2622 |       2 | -28.8993, 29.3732 | hea - Situlwane SP: -28.8993, 29.3732
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | both      | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Ingwe                |               594 | KZN431             | Bethlehem       |          594022 | Bethlehem SP       |    594022001 |  1209 |       2 | -29.8083, 29.8708 | both - Bethlehem SP: -29.8083, 29.8708
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Ingwe                |               594 | KZN431             | Mashayilanga    |          594049 | Mashayilanga SP    |    594049001 |  3948 |       6 | -29.9581, 29.5741 | hea - Mashayilanga SP: -29.9581, 29.5741
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Ubuhlebezwe          |               597 | KZN434             | Amashaka        |          597007 | Amashaka SP        |    597007001 |  1905 |       3 | -30.0701, 30.0504 | continuum - Amashaka SP: -30.0701, 30.0504
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Ubuhlebezwe          |               597 | KZN434             | Etshenilenduna  |          597055 | Etshenilenduna SP  |    597055001 |  1815 |       3 | -30.3353, 30.1075 | hea - Etshenilenduna SP: -30.3353, 30.1075
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Ubuhlebezwe          |               597 | KZN434             | Hlokozi         |          597038 | Hlokozi SP         |    597038001 |  8397 |      12 | -30.3398, 30.2704 | hea - Hlokozi SP: -30.3398, 30.2704
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Ubuhlebezwe          |               597 | KZN434             | Ndunduma        |          597022 | Ndunduma SP        |    597022001 |   348 |       1 | -30.2178, 30.3537 | hea - Ndunduma SP: -30.2178, 30.3537
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | continuum | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Umzimkhulu           |               598 | KZN435             | Cacadu          |          598085 | Cacadu SP          |    598085001 |   423 |       1 | -30.1995, 29.6965 | continuum - Cacadu SP: -30.1995, 29.6965
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Umzimkhulu           |               598 | KZN435             | Delamuzi        |          598016 | Delamuzi SP        |    598016001 |   684 |       1 | -30.0978, 29.5781 | hea - Delamuzi SP: -30.0978, 29.5781
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Umzimkhulu           |               598 | KZN435             | Magikala        |          598180 | Magikala SP        |    598180001 |   438 |       1 | -30.4339, 29.7401 | hea - Magikala SP: -30.4339, 29.7401
 59210: Mzimkulu-Mkomazi midlands open access mixed farming (ZAMMO) | hea       | KwaZulu-Natal |             5 | KZN            | Sisonke       |           543 | DC43           | Umzimkhulu           |               598 | KZN435             | Maplazini       |          598212 | Maplazini SP       |    598212001 |  1302 |       2 | -30.5031, 29.9403 | hea - Maplazini SP: -30.5031, 29.9403
